Source,Target,Type,Weight,Commands
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001400d2/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001100f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001000f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000f00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000e00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001200f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001300f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001400f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001600f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001500f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001b00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001a00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001900f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001800f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001700f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001e00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001d00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001c00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002000f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001f00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002100f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002200f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002700f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002600f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002500f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002400f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002300f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002800f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002900f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002a00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002d00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002c00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002b00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003000f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002f00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002e00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003500f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003400f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003300f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003200f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003100f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003700f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003600f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003900f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003800f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003a00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003d00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003c00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003b00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003e00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000003f00f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000004000f0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000a03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000903e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000b03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001300f2/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:000000000007037c/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/search/recentapps/{c732b77e-08b6-4e26-bbe7-10f8749d06f5}/launchcount,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/search/recentapps/{c732b77e-08b6-4e26-bbe7-10f8749d06f5}/lastaccessedtime,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/userassist/{f4e57c4b-2036-45f0-a9ab-443bcfe33d9f}/count/{n77s5q77-2r2o-44p3-n6n2-non601054n51}/flfgrz gbbyf/pbzznaq cebzcg.yax,set_value,2,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000090378/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000080378/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000b0378/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000a0378/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000d0378/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000c0378/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000f0378/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000e0378/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000100378/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000110378/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000090376/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000a0376/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000b0376/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000100376/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000f0376/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000e0376/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000d0376/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000c0376/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000110376/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000e03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001103e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001003e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000f03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001503e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001403e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001303e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001203e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001803e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001703e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001603e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001903e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001b03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001a03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002103e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002003e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001f03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001e03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001d03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000001c03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002403e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002303e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002203e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002603e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002503e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002703e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002803e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002b03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002a03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002903e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002f03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002e03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002d03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000002c03e0/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000d0220/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000c0220/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000b0220/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000110220/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000100220/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000f0220/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000e0220/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000140220/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000130220/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000120220/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:00000000000b03ac/virtualdesktop,set_value,1,
proc::c:/windows/explorer.exe,reg::hku/s-1-5-21-2453051693-1864363570-3931539573-500/software/microsoft/windows/currentversion/explorer/sessioninfo/2/applicationviewmanagement/w32:0000000000070186/virtualdesktop,set_value,1,
